DATE, EX_NUM, MEAN_METHOD, BOOL_ALPHA_THETA, EMIN, EMAX, LOW_RANK_APPROX_METHOD, LOW_RANK_ITE, APF_METHOD, APF_ITE, BOOL_LOG, SYLVESTER_MATRIX_VARIANT, GCD_METHODM, METHOD_NAME, DECONVOLUTION_METHOD HX, DECONVOLUTION_METHOD WX, DECONVOLUTION_PREPROC, FORWARD_ERROR, BACKWARD_ERROR, ERROR_FX, ERROR_HX, ERROR_WX 
20-Jan-2018 12:27:48,8,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.081926e-08,4.888105e-08,1.135968e-08,1.344412e-08,5.694115e-09
20-Jan-2018 12:27:51,8,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,6.783966e-09,3.935551e-08,1.135968e-08,1.086717e-08,4.354224e-09
20-Jan-2018 12:27:55,8,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.709226e-09,3.546133e-08,1.135968e-08,7.168837e-09,3.738347e-09
20-Jan-2018 12:27:58,8,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.285921e-08,5.470744e-08,1.135968e-08,1.588402e-08,6.477493e-09
20-Jan-2018 12:28:01,8,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,3.709226e-09,3.546133e-08,1.135968e-08,7.168837e-09,3.738346e-09
20-Jan-2018 12:28:05,8,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.369603e-08,5.668082e-08,1.135968e-08,1.588402e-08,6.765399e-09
20-Jan-2018 12:28:32,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,3.908326e-09,1.160400e-08,7.289323e-09,1.032076e-08,1.210624e-09
20-Jan-2018 12:28:35,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,3.908326e-09,1.160400e-08,7.289323e-09,1.032076e-08,1.210624e-09
20-Jan-2018 12:28:39,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,3.908326e-09,1.160400e-08,7.289323e-09,1.032076e-08,1.210624e-09
20-Jan-2018 12:28:42,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,3.578659e-09,1.082556e-08,7.289323e-09,1.032076e-08,1.140588e-09
20-Jan-2018 12:28:46,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,3.908327e-09,1.160401e-08,7.289323e-09,1.032076e-08,1.210624e-09
20-Jan-2018 12:28:49,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,4.317809e-09,1.257056e-08,7.289323e-09,1.006471e-08,1.307667e-09
20-Jan-2018 12:28:53,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,3.908326e-09,1.160400e-08,7.289323e-09,1.032076e-08,1.210624e-09
20-Jan-2018 12:28:56,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,3.975238e-09,1.176197e-08,7.289323e-09,1.006471e-08,1.225776e-09
20-Jan-2018 12:29:00,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.142470e-09,1.459614e-08,7.289323e-09,3.234120e-09,1.523951e-09
20-Jan-2018 12:29:03,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.251063e-08,4.130262e-08,7.289323e-09,1.679838e-08,5.343576e-09
20-Jan-2018 12:29:06,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.142470e-09,1.459614e-08,7.289323e-09,3.234120e-09,1.523951e-09
20-Jan-2018 12:29:10,8,None,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.342126e-08,4.344871e-08,7.289323e-09,1.679838e-08,5.668057e-09
20-Jan-2018 12:30:45,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,7.603428e-09,6.053992e-08,3.839299e-08,3.813671e-08,6.998328e-09
20-Jan-2018 12:30:51,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,7.603428e-09,6.053992e-08,3.839299e-08,3.813671e-08,6.998328e-09
20-Jan-2018 12:30:57,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,7.603427e-09,6.053992e-08,3.839299e-08,3.813671e-08,6.998328e-09
20-Jan-2018 12:31:02,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.857704e-09,6.728984e-08,3.839299e-08,3.813671e-08,7.363813e-09
20-Jan-2018 12:31:08,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,7.603429e-09,6.053992e-08,3.839299e-08,3.813670e-08,6.998327e-09
20-Jan-2018 12:31:14,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.833061e-08,5.998614e-08,3.839299e-08,3.105805e-08,6.974358e-09
20-Jan-2018 12:31:20,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,7.603428e-09,6.053992e-08,3.839299e-08,3.813670e-08,6.998327e-09
20-Jan-2018 12:31:26,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.633849e-08,5.526866e-08,3.839299e-08,3.105805e-08,6.810076e-09
20-Jan-2018 12:31:31,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,1.543734e-08,1.233075e-07,3.839299e-08,2.966241e-08,1.314724e-08
20-Jan-2018 12:31:37,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.509520e-08,1.158158e-07,3.839299e-08,2.378898e-08,1.238947e-08
20-Jan-2018 12:31:43,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,1.543734e-08,1.233075e-07,3.839299e-08,2.966241e-08,1.314724e-08
20-Jan-2018 12:31:49,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.652734e-08,1.192120e-07,3.839299e-08,2.378898e-08,1.282618e-08
20-Jan-2018 12:32:38,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,3.472458e-08,9.368256e-08,2.526728e-08,2.632139e-08,1.041121e-08
20-Jan-2018 12:32:44,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,3.472458e-08,9.368256e-08,2.526728e-08,2.632139e-08,1.041121e-08
20-Jan-2018 12:32:50,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,3.472458e-08,9.368255e-08,2.526728e-08,2.632139e-08,1.041121e-08
20-Jan-2018 12:32:57,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,3.330261e-08,9.032996e-08,2.526728e-08,2.632139e-08,9.953739e-09
20-Jan-2018 12:33:03,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,3.472458e-08,9.368256e-08,2.526728e-08,2.632139e-08,1.041121e-08
20-Jan-2018 12:33:09,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,3.802871e-08,1.014721e-07,2.526728e-08,2.351300e-08,1.149319e-08
20-Jan-2018 12:33:15,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,3.472458e-08,9.368256e-08,2.526728e-08,2.632139e-08,1.041121e-08
20-Jan-2018 12:33:21,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,3.673786e-08,9.842900e-08,2.526728e-08,2.351300e-08,1.106764e-08
20-Jan-2018 12:33:27,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,9.847928e-09,7.764170e-08,2.526728e-08,2.104256e-08,8.286885e-09
20-Jan-2018 12:33:32,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.189360e-08,7.909152e-08,2.526728e-08,1.693112e-08,8.585714e-09
20-Jan-2018 12:33:38,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,9.847928e-09,7.764170e-08,2.526728e-08,2.104256e-08,8.286886e-09
20-Jan-2018 12:33:44,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.287565e-08,8.141523e-08,2.526728e-08,1.693112e-08,8.894556e-09
20-Jan-2018 12:34:34,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.567659e-09,1.963654e-08,9.763519e-09,1.189683e-08,2.051056e-09
20-Jan-2018 12:34:42,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.567659e-09,1.963654e-08,9.763519e-09,1.189683e-08,2.051056e-09
20-Jan-2018 12:34:48,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.567659e-09,1.963654e-08,9.763519e-09,1.189683e-08,2.051056e-09
20-Jan-2018 12:34:54,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,2.787512e-09,2.255343e-08,9.763519e-09,1.189683e-08,2.402298e-09
20-Jan-2018 12:35:00,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.567660e-09,1.963654e-08,9.763519e-09,1.189683e-08,2.051057e-09
20-Jan-2018 12:35:07,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,4.388226e-10,1.664462e-08,9.763519e-09,1.112808e-08,1.738050e-09
20-Jan-2018 12:35:13,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.567660e-09,1.963654e-08,9.763519e-09,1.189683e-08,2.051057e-09
20-Jan-2018 12:35:19,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.484386e-09,1.943477e-08,9.763519e-09,1.112808e-08,2.028183e-09
20-Jan-2018 12:35:25,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.420593e-09,2.734296e-08,9.763519e-09,6.725827e-09,2.915177e-09
20-Jan-2018 12:35:31,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.323152e-08,5.033154e-08,9.763519e-09,1.756307e-08,6.171472e-09
20-Jan-2018 12:35:37,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,3.420593e-09,2.734296e-08,9.763519e-09,6.725827e-09,2.915177e-09
20-Jan-2018 12:35:43,8,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.423909e-08,5.270672e-08,9.763519e-09,1.756307e-08,6.524345e-09
20-Jan-2018 12:36:35,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.081926e-08,4.888106e-08,1.135968e-08,1.344413e-08,5.694115e-09
20-Jan-2018 12:36:38,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.081926e-08,4.888106e-08,1.135968e-08,1.344413e-08,5.694115e-09
20-Jan-2018 12:36:42,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.081926e-08,4.888106e-08,1.135968e-08,1.344413e-08,5.694116e-09
20-Jan-2018 12:36:45,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.200273e-08,5.167246e-08,1.135968e-08,1.344413e-08,6.097718e-09
20-Jan-2018 12:36:49,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.081926e-08,4.888105e-08,1.135968e-08,1.344412e-08,5.694115e-09
20-Jan-2018 12:36:52,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,5.999847e-09,3.750180e-08,1.135968e-08,1.086717e-08,4.103468e-09
20-Jan-2018 12:36:56,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.081926e-08,4.888105e-08,1.135968e-08,1.344412e-08,5.694115e-09
20-Jan-2018 12:36:59,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,6.783966e-09,3.935551e-08,1.135968e-08,1.086717e-08,4.354224e-09
20-Jan-2018 12:37:03,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.709226e-09,3.546133e-08,1.135968e-08,7.168837e-09,3.738347e-09
20-Jan-2018 12:37:06,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.285921e-08,5.470744e-08,1.135968e-08,1.588402e-08,6.477493e-09
20-Jan-2018 12:37:10,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,3.709226e-09,3.546133e-08,1.135968e-08,7.168837e-09,3.738346e-09
20-Jan-2018 12:37:13,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.369603e-08,5.668082e-08,1.135968e-08,1.588402e-08,6.765399e-09
20-Jan-2018 12:37:42,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.567567e-09,1.963668e-08,9.763747e-09,1.189701e-08,2.051068e-09
20-Jan-2018 12:37:46,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.567567e-09,1.963668e-08,9.763747e-09,1.189701e-08,2.051068e-09
20-Jan-2018 12:37:49,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.567568e-09,1.963668e-08,9.763747e-09,1.189701e-08,2.051068e-09
20-Jan-2018 12:37:53,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,2.787436e-09,2.255361e-08,9.763747e-09,1.189701e-08,2.402311e-09
20-Jan-2018 12:37:56,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.567566e-09,1.963668e-08,9.763747e-09,1.189701e-08,2.051068e-09
20-Jan-2018 12:38:00,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,4.387614e-10,1.664471e-08,9.763747e-09,1.112823e-08,1.738063e-09
20-Jan-2018 12:38:03,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.567566e-09,1.963668e-08,9.763747e-09,1.189701e-08,2.051068e-09
20-Jan-2018 12:38:07,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.484297e-09,1.943491e-08,9.763747e-09,1.112823e-08,2.028195e-09
20-Jan-2018 12:38:11,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.420662e-09,2.734355e-08,9.763747e-09,6.725974e-09,2.915239e-09
20-Jan-2018 12:38:14,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.323172e-08,5.033241e-08,9.763747e-09,1.756328e-08,6.171573e-09
20-Jan-2018 12:38:18,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,3.420662e-09,2.734355e-08,9.763747e-09,6.725974e-09,2.915239e-09
20-Jan-2018 12:38:21,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.423929e-08,5.270762e-08,9.763747e-09,1.756328e-08,6.524450e-09
20-Jan-2018 12:38:50,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.567433e-09,1.963631e-08,9.763725e-09,1.189699e-08,2.051027e-09
20-Jan-2018 12:38:54,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.567433e-09,1.963631e-08,9.763725e-09,1.189699e-08,2.051027e-09
20-Jan-2018 12:38:57,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.567433e-09,1.963631e-08,9.763725e-09,1.189699e-08,2.051027e-09
20-Jan-2018 12:39:01,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,2.787290e-09,2.255322e-08,9.763725e-09,1.189699e-08,2.402263e-09
20-Jan-2018 12:39:04,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.567431e-09,1.963631e-08,9.763725e-09,1.189699e-08,2.051026e-09
20-Jan-2018 12:39:08,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,4.386861e-10,1.664437e-08,9.763725e-09,1.112822e-08,1.738031e-09
20-Jan-2018 12:39:12,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.567432e-09,1.963631e-08,9.763725e-09,1.189699e-08,2.051026e-09
20-Jan-2018 12:39:15,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.484165e-09,1.943455e-08,9.763725e-09,1.112822e-08,2.028154e-09
20-Jan-2018 12:39:19,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.420653e-09,2.734347e-08,9.763725e-09,6.725963e-09,2.915231e-09
20-Jan-2018 12:39:23,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.323169e-08,5.033230e-08,9.763725e-09,1.756326e-08,6.171560e-09
20-Jan-2018 12:39:26,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,3.420653e-09,2.734347e-08,9.763725e-09,6.725963e-09,2.915231e-09
20-Jan-2018 12:39:30,8,Geometric Mean Matlab Method,0,1.000000e-12,1.000000e-10,Standard SNTLN,2,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.423927e-08,5.270750e-08,9.763725e-09,1.756326e-08,6.524436e-09
20-Jan-2018 12:40:02,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,7.354861e-08,3.916769e-07,8.229277e-08,1.206707e-07,4.398735e-08
20-Jan-2018 12:40:08,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,7.354861e-08,3.916769e-07,8.229277e-08,1.206707e-07,4.398735e-08
20-Jan-2018 12:40:13,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,7.354861e-08,3.916769e-07,8.229277e-08,1.206707e-07,4.398735e-08
20-Jan-2018 12:40:19,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,6.962663e-08,3.824146e-07,8.229277e-08,1.206707e-07,4.270351e-08
20-Jan-2018 12:40:25,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,7.354861e-08,3.916769e-07,8.229277e-08,1.206707e-07,4.398735e-08
20-Jan-2018 12:40:30,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,8.477863e-08,4.181873e-07,8.229277e-08,5.830397e-08,4.770624e-08
20-Jan-2018 12:40:36,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,7.354861e-08,3.916769e-07,8.229277e-08,1.206707e-07,4.398735e-08
20-Jan-2018 12:40:42,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,8.652513e-08,4.223091e-07,8.229277e-08,5.830397e-08,4.828965e-08
20-Jan-2018 12:40:48,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,0,3.262489e-08,3.167240e-07,8.229277e-08,6.363663e-08,3.336441e-08
20-Jan-2018 12:40:54,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Separate,1,1.908486e-08,2.436666e-07,8.229277e-08,4.849241e-08,2.544104e-08
20-Jan-2018 12:40:59,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,0,3.262489e-08,3.167240e-07,8.229277e-08,6.363663e-08,3.336441e-08
20-Jan-2018 12:41:05,8,None,1,1.000000e-12,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,2.211553e-08,2.509799e-07,8.229277e-08,4.849241e-08,2.628160e-08
20-Jan-2018 12:41:54,8,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,0,1.334813e-07,5.157610e-07,6.692767e-08,8.934649e-08,6.290829e-08
20-Jan-2018 12:42:00,8,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Separate,1,1.334813e-07,5.157610e-07,6.692767e-08,8.934649e-08,6.290829e-08
20-Jan-2018 12:42:06,8,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,0,1.334813e-07,5.157610e-07,6.692767e-08,8.934649e-08,6.290829e-08
20-Jan-2018 12:42:11,8,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,1.420834e-07,5.360400e-07,6.692767e-08,8.934649e-08,6.591323e-08
20-Jan-2018 12:42:17,8,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,0,1.334813e-07,5.157610e-07,6.692767e-08,8.934649e-08,6.290829e-08
20-Jan-2018 12:42:23,8,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Separate,1,1.109876e-07,4.627252e-07,6.692767e-08,6.507117e-08,5.510990e-08
20-Jan-2018 12:42:29,8,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,0,1.334813e-07,5.157610e-07,6.692767e-08,8.934649e-08,6.290829e-08
20-Jan-2018 12:42:35,8,None,1,1.000000e-12,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,1.182610e-07,4.798759e-07,6.692767e-08,6.507117e-08,5.762081e-08
